"taeCPUE","Avg.Relief","site.name","reef.name"
0,"4.1666999999999996","Cagayan Island","Cagayancillo"
0,"4","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"0","Cagayan Island","Cagayancillo"
0,"2.4","Cagayan Island","Cagayancillo"
0,"3.5","Cagayan Island","Cagayancillo"
0,"3","Cagayan Island","Cagayancillo"
0,"3.7","Cagayan Island","Cagayancillo"
0,"4.5385","Cagayan Island","Cawili"
0,"3.5455000000000001","Cagayan Island","Cawili"
0,"4","Cagayan Island","Cawili"
0,"5","Cagayan Island","Cawili"
0,"3.8125","Cagayan Island","Cawili"
0,"NA","Cagayan Island","Cawili"
0,"4","Cagayan Island","Cawili"
0,"4.5","Cagayan Island","Cawili"
0,"4.4000000000000004","Cagayan Island","Cawili"
0,"4","Cagayan Island","Cawili"
0,"4.5","Cagayan Island","Cawili"
0,"3.8332999999999999","Cagayan Island","Cawili"
0,"4.0999999999999996","Cagayan Island","Cawili"
0,"4","Cagayan Island","Cawili"
0,"0.5","Luzon","Matnog"
0,"2","Luzon","Matnog"
0,"0.1","Luzon","Matnog"
0,"1.6","Luzon","Matnog"
0,"2.5293999999999999","Luzon","Matnog"
0,"1.5713999999999999","Luzon","Matnog"
0,"2.4285999999999999","Luzon","Matnog"
0,"2.2000000000000002","Luzon","Matnog"
0,"0.7","Luzon","Matnog"
0,"0.2","Luzon","Matnog"
0,"0.66669999999999996","Luzon","Matnog"
0,"1","Luzon","Matnog"
0,"1.4615","Luzon","Matnog"
0,"0.875","Luzon","Matnog"
0,"1.0832999999999999","Luzon","Matnog"
0,"2.5","Luzon","Matnog"
0,"1","Luzon","Matnog"
0,"1.125","Luzon","Matnog"
0,"0","Luzon","Matnog"
0,"1","Luzon","Matnog"
0,"0.5","Luzon","Matnog"
0,"1.4","Luzon","Matnog"
0,"0.1","Luzon","Matnog"
0,"0.33329999999999999","Luzon","Matnog"
0,"0","Luzon","Matnog"
0,"0.72729999999999995","Luzon","Matnog"
0,"0","Luzon","Matnog"
0,"1.8","Luzon","Matnog"
0,"1.6","Luzon","Matnog"
0,"0.58330000000000004","Luzon","Matnog"
0,"0.4","Luzon","Matnog"
0,"0.2","Luzon","Matnog"
0,"0.85709999999999997","Luzon","Matnog"
0,"2.4706000000000001","Luzon","Matnog"
0,"1.3332999999999999","Luzon","Matnog"
0,"0.5","Luzon","Matnog"
0,"0","Luzon","Matnog"
0,"1.7273000000000001","Luzon","Matnog"
0,"2.375","Luzon","Matnog"
0,"2.9230999999999998","Luzon","Matnog"
0,"1.5","Luzon","Matnog"
0,"1.0832999999999999","Luzon","Matnog"
0,"1.2666999999999999","Luzon","Matnog"
0,"3","Luzon","Matnog"
0,"0.3","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0.18179999999999999","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0.2727","Mindoro","Apo Reef"
0,"2.1537999999999999","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"2.4167000000000001","Mindoro","Apo Reef"
0,"1.7273000000000001","Mindoro","Apo Reef"
0,"1.75","Mindoro","Apo Reef"
0,"1.8947000000000001","Mindoro","Apo Reef"
0,"2","Mindoro","Apo Reef"
0,"1.3332999999999999","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"0","Mindoro","Apo Reef"
0,"1.5385","Mindoro","Apo Reef"
0,"1.6153999999999999","Mindoro","Apo Reef"
0,"1.6429","Mindoro","Apo Reef"
0,"2.125","Mindoro","Apo Reef"
0,"1.6364000000000001","Mindoro","Apo Reef"
0,"2.5","Mindoro","Apo Reef"
0,"1.9167000000000001","Mindoro","Apo Reef"
0,"1.5832999999999999","Mindoro","Apo Reef"
0,"0.23080000000000001","Mindoro","Apo Reef"
0,"0.5333","Mindoro","Apo Reef"
0,"0.3","Mindoro","Apo Reef"
0,"1.9333","Mindoro","Apo Reef"
0,"0.25","Mindoro","Apo Reef"
0,"1.3077000000000001","Mindoro","Apo Reef"
0,"1","Mindoro","Apo Reef"
0,"1.1667000000000001","Mindoro","Sablayan Closed"
0,"0","Mindoro","Sablayan Closed"
0,"1.5","Mindoro","Sablayan Closed"
0,"1.8889","Mindoro","Sablayan Closed"
0,"1.2","Mindoro","Sablayan Closed"
0,"2.2856999999999998","Mindoro","Sablayan Closed"
0,"1.5","Mindoro","Sablayan Closed"
0,"1","Mindoro","Sablayan Closed"
0,"2.0667","Mindoro","Sablayan Closed"
0,"0.93330000000000002","Mindoro","Sablayan Closed"
0,"1.4","Mindoro","Sablayan Closed"
0,"1.7","Mindoro","Sablayan Closed"
0,"1.8462000000000001","Mindoro","Sablayan Closed"
0,"2","Mindoro","Sablayan Closed"
0,"1.6429","Mindoro","Sablayan Closed"
0,"1.5385","Mindoro","Sablayan Closed"
0,"2.4","Mindoro","Sablayan Closed"
0,"0","Mindoro","Sablayan Closed"
0,"0","Mindoro","Sablayan Closed"
0,"1.0909","Mindoro","Sablayan Closed"
0,"0.33329999999999999","Mindoro","Sablayan Closed"
0,"4.5999999999999996","Oslob","Cabilao"
0,"4.0999999999999996","Oslob","Cabilao"
0,"0.7","Oslob","Cabilao"
0,"2.2999999999999998","Oslob","Cabilao"
0,"3.2","Oslob","Cabilao"
0,"3.6","Oslob","Cabilao"
0,"2.7","Oslob","Cabilao"
0,"3.8","Oslob","Cabilao"
0,"3.8","Oslob","Cabilao"
0,"1.6","Oslob","Cabilao"
0,"4.0999999999999996","Oslob","Cabilao"
0,"1.9","Oslob","Cabilao"
0,"3.75","Oslob","Cabilao"
0,"4.8","Oslob","Cabilao"
0,"4.2","Oslob","Cabilao"
0,"1.9","Oslob","Cabilao"
0,"3.7","Oslob","Cabilao"
0,"3.5","Oslob","Cabilao"
0,"2.8","Oslob","Cabilao"
0,"2","Oslob","Cabilao"
0,"3.9","Oslob","Cabilao"
0,"1.3","Oslob","Cabilao"
0,"2.9","Oslob","Cabilao"
0,"1.2","Oslob","Cabilao"
0,"1.5","Oslob","Cabilao"
0,"2.2000000000000002","Oslob","Cabilao"
0,"3.6","Oslob","Cabilao"
0,"3.2","Oslob","Cabilao"
0,"2.5","Oslob","Cabilao"
0,"4.5","Oslob","Cabilao"
0,"3","Oslob","Cabilao"
0,"2.6","Oslob","Cabilao"
0,"3","Oslob","Cabilao"
0,"2.4","Oslob","Cabilao"
0,"1.3","Oslob","Cabilao"
0,"NA","Oslob","Cabilao"
0,"1.8","Oslob","Cabilao"
0,"1.3","Oslob","Cabilao"
0,"2.2999999999999998","Oslob","Cabilao"
0,"1.7367999999999999","Sulu","Tubbataha"
0,"1.7333000000000001","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"2.5","Sulu","Tubbataha"
0,"2.3077000000000001","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"1.75","Sulu","Tubbataha"
0,"0.84619999999999995","Sulu","Tubbataha"
0,"2.2143000000000002","Sulu","Tubbataha"
0,"0.45450000000000002","Sulu","Tubbataha"
0,"0.33329999999999999","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0.76919999999999999","Sulu","Tubbataha"
0,"0.45450000000000002","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"0.1","Sulu","Tubbataha"
0,"0.33329999999999999","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"1.9091","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"0.2","Sulu","Tubbataha"
0,"0.1","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0.76919999999999999","Sulu","Tubbataha"
0,"1.2857000000000001","Sulu","Tubbataha"
0,"0.61539999999999995","Sulu","Tubbataha"
0,"0.84619999999999995","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0.7","Sulu","Tubbataha"
0,"2.3845999999999998","Sulu","Tubbataha"
0,"1.7","Sulu","Tubbataha"
0,"1.1000000000000001","Sulu","Tubbataha"
0,"1.5","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"0","Sulu","Tubbataha"
0,"1.4167000000000001","Sulu","Tubbataha"
0.983849025,"1","Sulu","Tubbataha"
0,"0.85709999999999997","Sulu","Tubbataha"
0,"1.4286000000000001","Sulu","Tubbataha"
0,"2.5","Sulu","Tubbataha"
0,"2.4375","Sulu","Tubbataha"
0,"2.2999999999999998","Sulu","Tubbataha"
0,"2","Sulu","Tubbataha"
0,"2.5","Sulu","Tubbataha"
0,"2.2940999999999998","Sulu","Tubbataha"
0,"2.2726999999999999","Sulu","Tubbataha"
0,"2.3635999999999999","Sulu","Tubbataha"
0,"2.6","Sulu","Tubbataha"
0,"1.5","Sulu","Tubbataha"
0,"2.8889","Sulu","Tubbataha"
0,"2","Sulu","Tubbataha"
0,"3.1","Sulu","Tubbataha"
0,"2.75","Sulu","Tubbataha"
0,"3.1537999999999999","Sulu","Tubbataha"
0,"1.1667000000000001","Sulu","Tubbataha"
0,"0.53849999999999998","Sulu","Tubbataha"
0,"0.3846","Sulu","Tubbataha"
0,"1.3635999999999999","Sulu","Tubbataha"
0,"0.92310000000000003","Sulu","Tubbataha"
0,"1.3077000000000001","Sulu","Tubbataha"
0,"2.6667000000000001","Sulu","Tubbataha"
0,"0.88239999999999996","Sulu","Tubbataha"
0,"1.0909","Sulu","Tubbataha"
0,"1.1000000000000001","Sulu","Tubbataha"
0,"6.6699999999999995E-2","Sulu","Tubbataha"
0,"1.0769","Sulu","Tubbataha"
0,"0.4118","Sulu","Tubbataha"
0,"1.5","Sulu","Tubbataha"
0,"2.8","Sulu","Tubbataha"
0,"1.2726999999999999","Sulu","Tubbataha"
0,"1.6429","Sulu","Tubbataha"
0,"1.3","Sulu","Tubbataha"
0,"1","Sulu","Tubbataha"
0,"2.8","Sulu","Tubbataha"
0,"1.6364000000000001","Sulu","Tubbataha"
0,"0.21429999999999999","Sulu","Tubbataha"
0,"0.7","Sulu","Tubbataha"
0,"0.88235294099999995","Espritu Santo","East Luganville"
0,"0.9","Espritu Santo","East Luganville"
0,"0.4","Espritu Santo","East Luganville"
0,"1.3","Espritu Santo","East Luganville"
0,"2.6","Espritu Santo","East Luganville"
0,"1.45","Espritu Santo","East Luganville"
0,"2.2857142860000002","Espritu Santo","East Luganville"
0,"2.7","Espritu Santo","East Luganville"
0,"0.4","Espritu Santo","East Luganville"
0,"1.85","Espritu Santo","East Luganville"
0,"2","Espritu Santo","East Luganville"
0,"2.2000000000000002","Espritu Santo","East Luganville"
0,"0","Espritu Santo","East Luganville"
0,"0.3","Espritu Santo","East Luganville"
0,"2.9","Espritu Santo","East Luganville"
0,"3","Espritu Santo","East Luganville"
0,"3","Espritu Santo","East Luganville"
0,"2.5625","Espritu Santo","East Luganville"
0,"1.1666666670000001","Espritu Santo","East Luganville"
0,"2.4","Espritu Santo","East Luganville"
0,"0.30769230800000003","Espritu Santo","East Luganville"
0,"0.83333333300000001","Espritu Santo","East Luganville"
0,"1.7777777779999999","Espritu Santo","East Luganville"
0,"2.4666666670000001","Espritu Santo","East Luganville"
0,"1.2222222220000001","Espritu Santo","East Luganville"
0,"0.85714285700000004","Espritu Santo","East Luganville"
0,"2.5294117649999999","Espritu Santo","East Luganville"
0,"1.8333333329999999","Espritu Santo","East Luganville"
0,"1.7142857140000001","Espritu Santo","East Luganville"
0,"1.7272727269999999","Espritu Santo","East Luganville"
0,"2.0499999999999998","Espritu Santo","East Luganville"
0,"2.888888889","Espritu Santo","East Luganville"
0.908037494,"2","Espritu Santo","East Luganville"
0,"2.9090909090000001","Espritu Santo","East Luganville"
0,"1.5833333329999999","Espritu Santo","East Luganville"
0,"3","Espritu Santo","East Luganville"
0,"1.933333333","Espritu Santo","East Luganville"
0,"1.6666666670000001","Espritu Santo","East Luganville"
0,"2.5555555559999998","Espritu Santo","East Luganville"
0,"2.9","Espritu Santo","East Luganville"
0,"0.88888888899999996","Espritu Santo","East Luganville"
0,"0.8","Espritu Santo","East Luganville"
0,"3","Espritu Santo","East Luganville"
0,"3","Espritu Santo","East Luganville"
0,"2.7058823529999998","Espritu Santo","East Luganville"
0,"2.1","Espritu Santo","East Luganville"
0,"1","Espritu Santo","East Luganville"
0,"2.733333333","Espritu Santo","East Luganville"
0,"2.6875","Espritu Santo","East Luganville"
0,"1.75","Espritu Santo","East Luganville"
0,"2.0526315789999998","Espritu Santo","East Luganville"
0,"2.1333333329999999","Espritu Santo","East Luganville"
0,"2.0909090909999999","Espritu Santo","East Luganville"
0,"2.153846154","Espritu Santo","East Luganville"
0,"1.5","Espritu Santo","East Luganville"
0,"2.1333333329999999","Espritu Santo","Vuti"
0,"2","Espritu Santo","Vuti"
0,"1.6666666670000001","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"2.25","Espritu Santo","Vuti"
0,"2.2222222220000001","Espritu Santo","Vuti"
0,"2.4666666670000001","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"1.8666666670000001","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0.61538461499999997","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0.25","Espritu Santo","Vuti"
0,"1.4166666670000001","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"1","Espritu Santo","Vuti"
0,"2.1176470589999998","Espritu Santo","Vuti"
0,"2.2777777779999999","Espritu Santo","Vuti"
0,"2.736842105","Espritu Santo","Vuti"
0,"1.066666667","Espritu Santo","Vuti"
0,"2.2142857139999998","Espritu Santo","Vuti"
0,"2.3529411759999999","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"2.3333333330000001","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"0","Espritu Santo","Vuti"
0,"1.5789473679999999","Espritu Santo","Vuti"
0,"2.2941176470000002","Espritu Santo","Vuti"
0,"2.9","Espritu Santo","Vuti"
0,"2.9411764709999999","Espritu Santo","Vuti"
0,"3","Espritu Santo","Vuti"
0,"2.3333333330000001","Espritu Santo","Vuti"
0,"0.909090909","Espritu Santo","Vuti"
0,"2.307692308","Espritu Santo","Vuti"
0,"1.1000000000000001","Espritu Santo","Vuti"
0,"2.4166666669999999","Espritu Santo","Vuti"
0,"2.692307692","Espritu Santo","Vuti"
0,"2.25","Espritu Santo","Vuti"
0,"2.9166666669999999","Espritu Santo","Vuti"
0,"1.5555555560000001","Espritu Santo","Vuti"
0,"1.1666666670000001","Espritu Santo","Vuti"
0,"1.8666666670000001","Espritu Santo","Vuti"
0,"1.5","Espritu Santo","Vuti"
0,"2.411764706","Espritu Santo","Vuti"
0,"1.1000000000000001","Nguna","Emao / Coast"
0,"0.1","Nguna","Emao / Coast"
0,"1.7777777779999999","Nguna","Emao / Coast"
0,"1.6","Nguna","Emao / Coast"
0,"1","Nguna","Emao / Coast"
0,"2.1333333329999999","Nguna","Emao / Coast"
0,"0.6","Nguna","Emao / Coast"
0,"3.5263157889999999","Nguna","Emao / Coast"
0,"2","Nguna","Emao / Coast"
0,"1.9090909089999999","Nguna","Emao / Coast"
0,"3.076923077","Nguna","Emao / Coast"
0,"2.266666667","Nguna","Emao / Coast"
0.788201327,"1","Nguna","Emao / Coast"
0,"2.111111111","Nguna","Emao / Coast"
0,"2.4285714289999998","Nguna","Emao / Coast"
0,"1.23","Nguna","Emao / Coast"
0,"2.6428571430000001","Nguna","Emao / Coast"
0,"2.615384615","Nguna","Emao / Coast"
0,"2","Nguna","Emao / Coast"
0,"0.46666666699999998","Nguna","Emao / Coast"
0,"4.0666666669999998","Nguna","Emao / Coast"
0,"3.111111111","Nguna","Emao / Coast"
0,"2.4","Nguna","Emao / Coast"
0,"2.3333333330000001","Nguna","Emao / Coast"
0,"2.0666666669999998","Nguna","Emao / Coast"
0,"1","Nguna","Emao / Coast"
0,"1.9","Nguna","Emao / Coast"
0,"3.4","Nguna","Emao / Coast"
0,"1.25","Nguna","Emao / Coast"
0,"1.4","Nguna","Emao / Coast"
0,"0.1","Nguna","Emao / Coast"
0,"2.9285714289999998","Nguna","Emao / Coast"
0,"0.3","Nguna","Emao / Coast"
0,"0.764705882","Nguna","Emao / Coast"
0,"4","Nguna","Emao / Coast"
0,"0.72727272700000001","Nguna","Emao / Coast"
0,"0","Nguna","Emao / Coast"
0,"0.2","Nguna","Emao / Coast"
0,"2","Nguna","Emao / Coast"
0,"1.636363636","Nguna","Emao / Coast"
0,"1.8333333329999999","Nguna","Emao / Coast"
0,"2.307692308","Nguna","Emao / Coast"
0,"3.6428571430000001","Nguna","Emao / Coast"
0,"2.2352941180000001","Nguna","Emao / Coast"
0,"1.9090909089999999","Nguna","Emao / Coast"
0,"1.6","Nguna","Emao / Coast"
0,"0.4","Nguna","Emao / Coast"
0,"0.2","Nguna","Emao / Coast"
0,"2.076923077","Nguna","Emao / Coast"
0,"0.81818181800000001","Nguna","Emao / Coast"
0,"2.3333333330000001","Nguna","Emao / Coast"
0,"2","Nguna","Nguna / Pele"
0,"0","Nguna","Nguna / Pele"
0,"2.7777777779999999","Nguna","Nguna / Pele"
0,"2","Nguna","Nguna / Pele"
0,"3.55","Nguna","Nguna / Pele"
0,"0.81818181800000001","Nguna","Nguna / Pele"
0,"3","Nguna","Nguna / Pele"
0,"2.2777777779999999","Nguna","Nguna / Pele"
0,"2.0666666669999998","Nguna","Nguna / Pele"
0,"2.7","Nguna","Nguna / Pele"
0,"2.9285714289999998","Nguna","Nguna / Pele"
0.934495014,"1.3333333329999999","Nguna","Nguna / Pele"
0,"3.5454545450000001","Nguna","Nguna / Pele"
0,"1.384615385","Nguna","Nguna / Pele"
0,"2.6","Nguna","Nguna / Pele"
0,"3.9375","Nguna","Nguna / Pele"
0,"4.0526315789999998","Nguna","Nguna / Pele"
0,"3.2","Nguna","Nguna / Pele"
0,"4.6666666670000003","Nguna","Nguna / Pele"
0,"3.25","Nguna","Nguna / Pele"
0,"5","Nguna","Nguna / Pele"
0,"2.266666667","Nguna","Nguna / Pele"
0,"1.5","Nguna","Nguna / Pele"
0,"0","Nguna","Nguna / Pele"
0,"5","Nguna","Nguna / Pele"
0,"1.4210526320000001","Nguna","Nguna / Pele"
0,"0.58333333300000001","Nguna","Nguna / Pele"
0,"2","Nguna","Nguna / Pele"
0,"3","Nguna","Nguna / Pele"
0,"4","Nguna","Nguna / Pele"
0,"1.4375","Nguna","Nguna / Pele"
0,"2.1428571430000001","Nguna","Nguna / Pele"
0,"0","Nguna","Nguna / Pele"
0,"3","Nguna","Nguna / Pele"
0,"4","Nguna","Nguna / Pele"
0,"3.7777777779999999","Nguna","Nguna / Pele"
0,"2","Nguna","Nguna / Pele"
0,"2.0909090909999999","Nguna","Nguna / Pele"
0,"2.5789473680000001","Nguna","Nguna / Pele"
0,"2.2941176470000002","Nguna","Nguna / Pele"
0,"3.75","Nguna","Nguna / Pele"
0,"4","Nguna","Nguna / Pele"
0,"3.7647058819999999","Nguna","Nguna / Pele"
0,"3.9","Nguna","Nguna / Pele"
0,"2.5499999999999998","Nguna","Nguna / Pele"
0,"4","Nguna","Nguna / Pele"
0,"4.2727272730000001","Nguna","Nguna / Pele"
0,"2","Nguna","Nguna / Pele"
0,"2.153846154","Nguna","Nguna / Pele"
0,"2.6","Nguna","Nguna / Pele"
0,"1.7894736840000001","Nguna","Nguna / Pele"
0,"2.9375","Nguna","Nguna / Pele"
0,"0","Bau Bau","Coast"
0,"1.307692308","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.679767421,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.748618487,"0","Bau Bau","Coast"
0,"0.7","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
2.574568319,"0","Bau Bau","Coast"
0.882523822,"1.9375","Bau Bau","Coast"
0,"1.75","Bau Bau","Coast"
0.94118582,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.769336142,"0.55555555599999995","Bau Bau","Coast"
0,"1","Bau Bau","Coast"
0,"9.0899999999999995E-2","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.660845596,"2.35","Bau Bau","Coast"
0,"1.5833333329999999","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0.25","Bau Bau","Coast"
0,"0.117647059","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.772098753,"0.66666666699999999","Bau Bau","Coast"
0,"0.2","Bau Bau","Coast"
0.77105461,"0","Bau Bau","Coast"
0,"0.4","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0.791771384,"3","Bau Bau","Coast"
0,"1.933333333","Bau Bau","Coast"
0,"0.27272727299999999","Bau Bau","Coast"
0,"1.6428571430000001","Bau Bau","Coast"
0,"2.5","Bau Bau","Coast"
0.870251118,"3.230769231","Bau Bau","Coast"
0,"1.3","Bau Bau","Coast"
0,"0.909090909","Bau Bau","Coast"
0,"3.4","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"1.8333333329999999","Bau Bau","Coast"
0,"2.4545454549999999","Bau Bau","Coast"
0,"0.52941176499999998","Bau Bau","Coast"
0,"3.0909090909999999","Bau Bau","Coast"
0,"1.9090909089999999","Bau Bau","Coast"
0.742842251,"9.0909090999999997E-2","Bau Bau","Coast"
0.758125686,"0.72727272700000001","Bau Bau","Coast"
0,"1.65","Bau Bau","Coast"
0,"1.6666666670000001","Bau Bau","Coast"
0,"1.5333333330000001","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
1.575386856,"0.66666666699999999","Bau Bau","Coast"
0,"0.36363636399999999","Bau Bau","Coast"
0.839629975,"0","Bau Bau","Coast"
0.854909305,"0","Bau Bau","Coast"
0,"0.928571429","Bau Bau","Coast"
0,"1.7","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"0","Bau Bau","Coast"
0,"3.1428571430000001","Bau Bau","Islands"
0,"3.4666666670000001","Bau Bau","Islands"
0.90749523,"1.1333333329999999","Bau Bau","Islands"
0,"1","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.747971905,"0.8125","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.830993471,"1.2","Bau Bau","Islands"
0.842058777,"3.615384615","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"3.7142857139999998","Bau Bau","Islands"
0,"0.81818181800000001","Bau Bau","Islands"
0.86427311,"1.1875","Bau Bau","Islands"
0,"0.46153846199999998","Bau Bau","Islands"
0,"3.076923077","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.854947068,"2.363636364","Bau Bau","Islands"
0,"1.4","Bau Bau","Islands"
0.94395305,"1.3333333329999999","Bau Bau","Islands"
0,"1.2857142859999999","Bau Bau","Islands"
0,"2.6","Bau Bau","Islands"
0,"0.5","Bau Bau","Islands"
0,"0.72727272700000001","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0.27272727299999999","Bau Bau","Islands"
0,"0.7","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"3.9333333330000002","Bau Bau","Islands"
0,"1.8","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"4.1818181819999998","Bau Bau","Islands"
0,"0.77777777800000003","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"7.6899999999999996E-2","Bau Bau","Islands"
0,"2","Bau Bau","Islands"
0,"2.0833333330000001","Bau Bau","Islands"
0,"1.615384615","Bau Bau","Islands"
0.680968776,"0.571428571","Bau Bau","Islands"
0.718465358,"0.26666666700000002","Bau Bau","Islands"
0,"2","Bau Bau","Islands"
0.742829222,"0.1","Bau Bau","Islands"
0,"0.76923076899999998","Bau Bau","Islands"
0.633704749,"1","Bau Bau","Islands"
0.709633671,"0","Bau Bau","Islands"
0,"2.0909090909999999","Bau Bau","Islands"
0.734751458,"1.6875","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0.9","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.872118376,"4.4000000000000004","Bau Bau","Islands"
0,"2","Bau Bau","Islands"
0.900845894,"0","Bau Bau","Islands"
0.897783149,"0.36363636399999999","Bau Bau","Islands"
0,"3.05","Bau Bau","Islands"
0,"0.15384615400000001","Bau Bau","Islands"
0.866569691,"1.1666666670000001","Bau Bau","Islands"
1.786516712,"0.5","Bau Bau","Islands"
0,"0.2","Bau Bau","Islands"
0,"0.38461538499999998","Bau Bau","Islands"
0.811745964,"0.81818181800000001","Bau Bau","Islands"
0,"0.1","Bau Bau","Islands"
0,"0.66666666699999999","Bau Bau","Islands"
0,"1.615384615","Bau Bau","Islands"
0,"0.46153846199999998","Bau Bau","Islands"
0,"3.230769231","Bau Bau","Islands"
0,"2.9","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.891807411,"0.69230769199999997","Bau Bau","Islands"
0.895148741,"0.27272727299999999","Bau Bau","Islands"
0.885056485,"3.3333333330000001","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0.71428571399999996","Bau Bau","Islands"
0,"2.363636364","Bau Bau","Islands"
0,"6.6666666999999999E-2","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0,"0.33333333300000001","Bau Bau","Islands"
0,"0.27272727299999999","Bau Bau","Islands"
0,"1.818181818","Bau Bau","Islands"
0,"1","Bau Bau","Islands"
0,"0.18181818199999999","Bau Bau","Islands"
0,"0.1","Bau Bau","Islands"
0,"4","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.767521722,"2","Bau Bau","Islands"
0.750967653,"0.6","Bau Bau","Islands"
0,"0","Bau Bau","Islands"
0.768618338,"0.928571429","Bau Bau","Islands"
0.77944989,"1.230769231","Bau Bau","Islands"
0,"2.3333333330000001","Okinawa","Iriomote"
0,"1.3684210530000001","Okinawa","Iriomote"
0,"2.75","Okinawa","Iriomote"
0,"2","Okinawa","Iriomote"
0,"2.2999999999999998","Okinawa","Iriomote"
0,"2","Okinawa","Iriomote"
0,"2.9166666669999999","Okinawa","Iriomote"
0,"2.2999999999999998","Okinawa","Iriomote"
0,"2.769230769","Okinawa","Iriomote"
0,"2.8181818179999998","Okinawa","Iriomote"
0,"3.0714285710000002","Okinawa","Iriomote"
0,"2.736842105","Okinawa","Iriomote"
0,"2.4545454549999999","Okinawa","Iriomote"
0,"2.95","Okinawa","Iriomote"
